tier,tier_label,ARTG_ID,product_name,sponsor,zinc_percent,n_uv_filters,uv_filters,actives_with_qty,spf_label,mineral_only,pdf_collected,artg_page,pdf_url
6,chemical-only,485997,Cancer_Council Protect & Hydrate Sunscreen 24 HR Hydration SPF50+,Vitality Brands Worldwide Pty Ltd,,4,butyl methoxydibenzoylmethane; ethylhexyl triazone; octocrylene; octyl salicylate,octocrylene 50.0mg/g; octyl salicylate 45.0mg/g; butyl methoxydibenzoylmethane 30.0mg/g; ethylhexyl triazone 30.0mg/g,50,False,False,https://www.tga.gov.au/resources/artg/485997,https://www.ebs.tga.gov.au/servlet/xmlmillr6?dbid=ebs/PublicHTML/pdfStore.nsf&docid=485997&agid=(PrintDetailsPublic)&actionid=1
6,chemical-only,383990,Cancer_Council Sport Sunscreen Dry Touch & Sweat Resistant lotion SPF50+,Vitality Brands Worldwide Pty Ltd,,6,bemotrizinol; butyl methoxydibenzoylmethane; ethylhexyl triazone; homosalate; octocrylene; octyl salicylate,bemotrizinol 10.0mg/g; octocrylene 60.0mg/g; octyl salicylate 50.0mg/g; homosalate 80.0mg/g; ethylhexyl triazone 13.0mg/g; butyl methoxydibenzoylmethane 35.0mg/g,50,False,False,https://www.tga.gov.au/resources/artg/383990,https://www.ebs.tga.gov.au/servlet/xmlmillr6?dbid=ebs/PublicHTML/pdfStore.nsf&docid=383990&agid=(PrintDetailsPublic)&actionid=1
6,chemical-only,405571,Cancer_Council Ultra Roll-On Sunscreen SPF50+,Vitality Brands Worldwide Pty Ltd,,4,butyl methoxydibenzoylmethane; homosalate; octocrylene; octyl salicylate,homosalate 100.0mg/g; octocrylene 80.0mg/g; octyl salicylate 50.0mg/g; butyl methoxydibenzoylmethane 30.0mg/g,50,False,False,https://www.tga.gov.au/resources/artg/405571,https://www.ebs.tga.gov.au/servlet/xmlmillr6?dbid=ebs/PublicHTML/pdfStore.nsf&docid=405571&agid=(PrintDetailsPublic)&actionid=1
6,chemical-only,367752,Cancer_Council Ultra Sunscreen Lipbalm SPF50+,Vitality Brands Worldwide Pty Ltd,,5,4-methylbenzylidene camphor; butyl methoxydibenzoylmethane; homosalate; octocrylene; octyl salicylate,butyl methoxydibenzoylmethane 40.0mg/g; 4-methylbenzylidene camphor 40.0mg/g; octocrylene 50.0mg/g; octyl salicylate 50.0mg/g; homosalate 100.0mg/g,50,False,False,https://www.tga.gov.au/resources/artg/367752,https://www.ebs.tga.gov.au/servlet/xmlmillr6?dbid=ebs/PublicHTML/pdfStore.nsf&docid=367752&agid=(PrintDetailsPublic)&actionid=1
6,chemical-only,287253,Cancer_Council Ultra Sunscreen Lotion SPF50+,Vitality Brands Worldwide Pty Ltd,,4,butyl methoxydibenzoylmethane; homosalate; octocrylene; octyl salicylate,octocrylene 80.0mg/g; octyl salicylate 50.0mg/g; homosalate 100.0mg/g; butyl methoxydibenzoylmethane 30.0mg/g,50,False,False,https://www.tga.gov.au/resources/artg/287253,https://www.ebs.tga.gov.au/servlet/xmlmillr6?dbid=ebs/PublicHTML/pdfStore.nsf&docid=287253&agid=(PrintDetailsPublic)&actionid=1
6,chemical-only,526287,Cancer_Council Ultra-Light Fluid Sunscreen Spray SPF50+,Vitality Brands Worldwide Pty Ltd,,6,butyl methoxydibenzoylmethane; ethylhexyl triazone; methylene bis-benzotriazolyl tetramethylbutylphenol; octocrylene; octyl salicylate; phenylbenzimidazole sulfonic acid,octocrylene 75.0mg/g; octyl salicylate 45.0mg/g; butyl methoxydibenzoylmethane 37.5mg/g; methylene bis-benzotriazolyl tetramethylbutylphenol 15.0mg/g; ethylhexyl triazone 15.0mg/g; phenylbenzimidazole sulfonic acid 14.0mg/g,50,False,False,https://www.tga.gov.au/resources/artg/526287,https://www.ebs.tga.gov.au/servlet/xmlmillr6?dbid=ebs/PublicHTML/pdfStore.nsf&docid=526287&agid=(PrintDetailsPublic)&actionid=1
6,chemical-only,274547,Cancer_Council Work Dry Touch Sunscreen SPF50+,Vitality Brands Worldwide Pty Ltd,,4,butyl methoxydibenzoylmethane; homosalate; octocrylene; octyl salicylate,octocrylene 80.0mg/g; butyl methoxydibenzoylmethane 40.0mg/g; homosalate 100.0mg/g; octyl salicylate 50.0mg/g,50,False,False,https://www.tga.gov.au/resources/artg/274547,https://www.ebs.tga.gov.au/servlet/xmlmillr6?dbid=ebs/PublicHTML/pdfStore.nsf&docid=274547&agid=(PrintDetailsPublic)&actionid=1
6,chemical-only,283281,Chemists' Own Dry Touch Sunscreen Lotion SPF50+,Arrotex Pharmaceuticals Pty Ltd,,5,butyl methoxydibenzoylmethane; homosalate; octocrylene; octyl salicylate; oxybenzone,butyl methoxydibenzoylmethane 30.0mg/g; oxybenzone 20.0mg/g; octocrylene 30.0mg/g; octyl salicylate 30.0mg/g; homosalate 30.0mg/g,50,False,False,https://www.tga.gov.au/resources/artg/283281,https://www.ebs.tga.gov.au/servlet/xmlmillr6?dbid=ebs/PublicHTML/pdfStore.nsf&docid=283281&agid=(PrintDetailsPublic)&actionid=1
6,chemical-only,392821,Chemists' Own Dry Touch Sunscreen Lotion SPF50+ (new formulation),Arrotex Pharmaceuticals Pty Ltd,,3,butyl methoxydibenzoylmethane; homosalate; octocrylene,octocrylene 80.0mg/g; butyl methoxydibenzoylmethane 30.0mg/g; homosalate 60.0mg/g,50,False,False,https://www.tga.gov.au/resources/artg/392821,https://www.ebs.tga.gov.au/servlet/xmlmillr6?dbid=ebs/PublicHTML/pdfStore.nsf&docid=392821&agid=(PrintDetailsPublic)&actionid=1
6,chemical-only,392818,Chemists' Own Sport Sunscreen Lotion SPF50+ (new formulation),Arrotex Pharmaceuticals Pty Ltd,,3,butyl methoxydibenzoylmethane; homosalate; octocrylene,octocrylene 80.0mg/g; butyl methoxydibenzoylmethane 30.0mg/g; homosalate 60.0mg/g,50,False,False,https://www.tga.gov.au/resources/artg/392818,https://www.ebs.tga.gov.au/servlet/xmlmillr6?dbid=ebs/PublicHTML/pdfStore.nsf&docid=392818&agid=(PrintDetailsPublic)&actionid=1
6,chemical-only,420210,Clear Skincare Hydrating Sunscreen Lotion SPF50+,Ross Laboratories Aust Pty Ltd,,4,bemotrizinol; butyl methoxydibenzoylmethane; ethylhexyl triazone; octocrylene,octocrylene 30.0mg/g; ethylhexyl triazone 50.0mg/g; butyl methoxydibenzoylmethane 50.0mg/g; bemotrizinol 10.0mg/g,50,False,False,https://www.tga.gov.au/resources/artg/420210,https://www.ebs.tga.gov.au/servlet/xmlmillr6?dbid=ebs/PublicHTML/pdfStore.nsf&docid=420210&agid=(PrintDetailsPublic)&actionid=1
6,chemical-only,382876,Clear Skincare S50 Sunscreen SPF50+,CSC Products Pty Ltd,,4,butyl methoxydibenzoylmethane; homosalate; octocrylene; octyl salicylate,homosalate 100.0mg/g; butyl methoxydibenzoylmethane 30.0mg/g; octyl salicylate 50.0mg/g; octocrylene 100.0mg/g,50,False,False,https://www.tga.gov.au/resources/artg/382876,https://www.ebs.tga.gov.au/servlet/xmlmillr6?dbid=ebs/PublicHTML/pdfStore.nsf&docid=382876&agid=(PrintDetailsPublic)&actionid=1
6,chemical-only,392640,Clear Skincare S50 Sunscreen SPF50+,CSC Products Pty Ltd,,4,butyl methoxydibenzoylmethane; homosalate; octocrylene; octyl salicylate,octocrylene 100.0mg/g; homosalate 100.0mg/g; butyl methoxydibenzoylmethane 30.0mg/g; octyl salicylate 50.0mg/g,50,False,False,https://www.tga.gov.au/resources/artg/392640,https://www.ebs.tga.gov.au/servlet/xmlmillr6?dbid=ebs/PublicHTML/pdfStore.nsf&docid=392640&agid=(PrintDetailsPublic)&actionid=1
6,chemical-only,407301,Clear Skincare S50 Sunscreen SPF50+,CSC Products Pty Ltd,,4,butyl methoxydibenzoylmethane; homosalate; octocrylene; octyl salicylate,octocrylene 100.0mg/g; homosalate 100.0mg/g; butyl methoxydibenzoylmethane 30.0mg/g; octyl salicylate 50.0mg/g,50,False,False,https://www.tga.gov.au/resources/artg/407301,https://www.ebs.tga.gov.au/servlet/xmlmillr6?dbid=ebs/PublicHTML/pdfStore.nsf&docid=407301&agid=(PrintDetailsPublic)&actionid=1
6,chemical-only,108598,ClearSkinCare Sunscreen SPF 30+,CSC Products Pty Ltd,,4,butyl methoxydibenzoylmethane; octocrylene; oxybenzone; phenylbenzimidazole sulfonic acid,butyl methoxydibenzoylmethane 10.0mg/g; oxybenzone 15.0mg/g; octocrylene 50.0mg/g; phenylbenzimidazole sulfonic acid 20.0mg/g,30,False,False,https://www.tga.gov.au/resources/artg/108598,https://www.ebs.tga.gov.au/servlet/xmlmillr6?dbid=ebs/PublicHTML/pdfStore.nsf&docid=108598&agid=(PrintDetailsPublic)&actionid=1
6,chemical-only,370816,ClearSkinCare Sunscreen SPF 30+,CSC Products Pty Ltd,,4,butyl methoxydibenzoylmethane; octocrylene; oxybenzone; phenylbenzimidazole sulfonic acid,butyl methoxydibenzoylmethane 20.0mg/g; oxybenzone 15.0mg/g; octocrylene 70.0mg/g; phenylbenzimidazole sulfonic acid 20.0mg/g,30,False,False,https://www.tga.gov.au/resources/artg/370816,https://www.ebs.tga.gov.au/servlet/xmlmillr6?dbid=ebs/PublicHTML/pdfStore.nsf&docid=370816&agid=(PrintDetailsPublic)&actionid=1
6,chemical-only,371951,Clearskincare Sunscreen SPF30,CSC Products Pty Ltd,,4,butyl methoxydibenzoylmethane; octocrylene; oxybenzone; phenylbenzimidazole sulfonic acid,butyl methoxydibenzoylmethane 20.0mg/g; oxybenzone 15.0mg/g; octocrylene 70.0mg/g; phenylbenzimidazole sulfonic acid 20.0mg/g,30,False,False,https://www.tga.gov.au/resources/artg/371951,https://www.ebs.tga.gov.au/servlet/xmlmillr6?dbid=ebs/PublicHTML/pdfStore.nsf&docid=371951&agid=(PrintDetailsPublic)&actionid=1
6,chemical-only,404473,Coco & Eve Body Sunscreen SPF50+,Supernova Au Pty Ltd,,4,butyl methoxydibenzoylmethane; homosalate; octocrylene; octyl salicylate,homosalate 100.0mg/g; octocrylene 80.0mg/g; octyl salicylate 50.0mg/g; butyl methoxydibenzoylmethane 30.0mg/g,50,False,False,https://www.tga.gov.au/resources/artg/404473,https://www.ebs.tga.gov.au/servlet/xmlmillr6?dbid=ebs/PublicHTML/pdfStore.nsf&docid=404473&agid=(PrintDetailsPublic)&actionid=1
6,chemical-only,447091,Coco & Eve Youth Defense Sunscreen Serum SPF 50+ Vitamin C* + Prebiotics,Supernova Au Pty Ltd,,4,butyl methoxydibenzoylmethane; homosalate; octocrylene; octyl salicylate,homosalate 100.0mg/g; octocrylene 80.0mg/g; octyl salicylate 50.0mg/g; butyl methoxydibenzoylmethane 30.0mg/g,50,False,False,https://www.tga.gov.au/resources/artg/447091,https://www.ebs.tga.gov.au/servlet/xmlmillr6?dbid=ebs/PublicHTML/pdfStore.nsf&docid=447091&agid=(PrintDetailsPublic)&actionid=1
6,chemical-only,277414,Coconut Sunscreen Lotion SPF 50+,Feel Good and Co Pty Ltd,,4,butyl methoxydibenzoylmethane; homosalate; octocrylene; octyl salicylate,octyl salicylate 50.0mg/g; butyl methoxydibenzoylmethane 40.0mg/g; homosalate 100.0mg/g; octocrylene 80.0mg/g,50,False,False,https://www.tga.gov.au/resources/artg/277414,https://www.ebs.tga.gov.au/servlet/xmlmillr6?dbid=ebs/PublicHTML/pdfStore.nsf&docid=277414&agid=(PrintDetailsPublic)&actionid=1
6,chemical-only,303110,Coles SPF50+ Ultra Sunscreen,Baxter Laboratories Pty Ltd,,4,butyl methoxydibenzoylmethane; homosalate; octocrylene; octyl salicylate,butyl methoxydibenzoylmethane 30.0mg/g; octocrylene 80.0mg/g; homosalate 100.0mg/g; octyl salicylate 50.0mg/g,50,False,False,https://www.tga.gov.au/resources/artg/303110,https://www.ebs.tga.gov.au/servlet/xmlmillr6?dbid=ebs/PublicHTML/pdfStore.nsf&docid=303110&agid=(PrintDetailsPublic)&actionid=1
6,chemical-only,464026,DRY TOUCH HAND & BODY SUNSCREEN SPF50+,Northside Brands Pty Ltd,,6,bemotrizinol; butyl methoxydibenzoylmethane; ethylhexyl triazone; homosalate; octocrylene; octyl salicylate,octyl salicylate 50.0mg/g; bemotrizinol 10.0mg/g; homosalate 80.0mg/g; octocrylene 60.0mg/g; butyl methoxydibenzoylmethane 35.0mg/g; ethylhexyl triazone 13.0mg/g,50,False,False,https://www.tga.gov.au/resources/artg/464026,https://www.ebs.tga.gov.au/servlet/xmlmillr6?dbid=ebs/PublicHTML/pdfStore.nsf&docid=464026&agid=(PrintDetailsPublic)&actionid=1
6,chemical-only,517313,DailyDaze Luminous Milk Face Sunscreen SPF50,Bali Body Pty Ltd,,6,bemotrizinol; butyl methoxydibenzoylmethane; ethylhexyl triazone; methylene bis-benzotriazolyl tetramethylbutylphenol; octocrylene; octyl salicylate,octocrylene 80.0mg/g; octyl salicylate 50.0mg/g; butyl methoxydibenzoylmethane 50.0mg/g; ethylhexyl triazone 40.0mg/g; bemotrizinol 10.0mg/g; methylene bis-benzotriazolyl tetramethylbutylphenol 20.0mg/g,50,False,False,https://www.tga.gov.au/resources/artg/517313,https://www.ebs.tga.gov.au/servlet/xmlmillr6?dbid=ebs/PublicHTML/pdfStore.nsf&docid=517313&agid=(PrintDetailsPublic)&actionid=1
6,chemical-only,529914,Derma K Teca B5 Sunscreen SPF50,W Supply Pty Ltd,,4,bemotrizinol; butyl methoxydibenzoylmethane; octocrylene; phenylbenzimidazole sulfonic acid,phenylbenzimidazole sulfonic acid 26.0mg/g; octocrylene 91.0mg/g; bemotrizinol 26.0mg/g; butyl methoxydibenzoylmethane 32.5mg/g,50,False,False,https://www.tga.gov.au/resources/artg/529914,https://www.ebs.tga.gov.au/servlet/xmlmillr6?dbid=ebs/PublicHTML/pdfStore.nsf&docid=529914&agid=(PrintDetailsPublic)&actionid=1
6,chemical-only,521496,Dermal Therapy Oil-Free Face Sunscreen SPF 50+,LaCorium Health Australia Pty Ltd,,6,bemotrizinol; butyl methoxydibenzoylmethane; disodium phenyl dibenzimidazole tetrasulfonate; ethylhexyl triazone; methylene bis-benzotriazolyl tetramethylbutylphenol; octyl salicylate,octyl salicylate 45.0mg/g; ethylhexyl triazone 30.0mg/g; disodium phenyl dibenzimidazole tetrasulfonate 26.0mg/g; bemotrizinol 25.0mg/g; butyl methoxydibenzoylmethane 20.0mg/g; methylene bis-benzotriazolyl tetramethylbutylphenol 20.0mg/g,50,False,False,https://www.tga.gov.au/resources/artg/521496,https://www.ebs.tga.gov.au/servlet/xmlmillr6?dbid=ebs/PublicHTML/pdfStore.nsf&docid=521496&agid=(PrintDetailsPublic)&actionid=1
6,chemical-only,447975,EAORON Sunscreen PRO SPF50+,Australian United Pharmaceuticals Pty Ltd,,4,butyl methoxydibenzoylmethane; octocrylene; oxybenzone; phenylbenzimidazole sulfonic acid,octocrylene 70.0mg/g; butyl methoxydibenzoylmethane 25.0mg/g; phenylbenzimidazole sulfonic acid 20.0mg/g; oxybenzone 30.0mg/g,50,False,False,https://www.tga.gov.au/resources/artg/447975,https://www.ebs.tga.gov.au/servlet/xmlmillr6?dbid=ebs/PublicHTML/pdfStore.nsf&docid=447975&agid=(PrintDetailsPublic)&actionid=1
6,chemical-only,393030,Ecosol SPF50+ Sunscreen Lotion,White Room International,,3,butyl methoxydibenzoylmethane; homosalate; octocrylene,octocrylene 80.0mg/g; butyl methoxydibenzoylmethane 30.0mg/g; homosalate 60.0mg/g,50,False,False,https://www.tga.gov.au/resources/artg/393030,https://www.ebs.tga.gov.au/servlet/xmlmillr6?dbid=ebs/PublicHTML/pdfStore.nsf&docid=393030&agid=(PrintDetailsPublic)&actionid=1
6,chemical-only,462448,Essano Hydrating Sunscreen Serum SPF40,Vitality Brands Worldwide Pty Ltd,,6,bemotrizinol; butyl methoxydibenzoylmethane; ethylhexyl triazone; homosalate; octyl salicylate; phenylbenzimidazole sulfonic acid,bemotrizinol 30.0mg/g; butyl methoxydibenzoylmethane 30.0mg/g; ethylhexyl triazone 20.0mg/g; homosalate 100.0mg/g; octyl salicylate 50.0mg/g; phenylbenzimidazole sulfonic acid 15.0mg/g,40,False,False,https://www.tga.gov.au/resources/artg/462448,https://www.ebs.tga.gov.au/servlet/xmlmillr6?dbid=ebs/PublicHTML/pdfStore.nsf&docid=462448&agid=(PrintDetailsPublic)&actionid=1
6,chemical-only,402101,Everyday Humans Oh My Bod! SPF50 Body Sunscreen,James Brus Dewar,,4,butyl methoxydibenzoylmethane; homosalate; octocrylene; octyl salicylate,homosalate 100.0mg/g; octocrylene 80.0mg/g; octyl salicylate 50.0mg/g; butyl methoxydibenzoylmethane 30.0mg/g,50,False,False,https://www.tga.gov.au/resources/artg/402101,https://www.ebs.tga.gov.au/servlet/xmlmillr6?dbid=ebs/PublicHTML/pdfStore.nsf&docid=402101&agid=(PrintDetailsPublic)&actionid=1
6,chemical-only,504848,Everyday Sunscreen,Elari Medical Pty Ltd,,4,butyl methoxydibenzoylmethane; homosalate; octocrylene; octyl salicylate,homosalate 100.0mg/g; butyl methoxydibenzoylmethane 30.0mg/g; octyl salicylate 50.0mg/g; octocrylene 100.0mg/g,,False,False,https://www.tga.gov.au/resources/artg/504848,https://www.ebs.tga.gov.au/servlet/xmlmillr6?dbid=ebs/PublicHTML/pdfStore.nsf&docid=504848&agid=(PrintDetailsPublic)&actionid=1
6,chemical-only,514686,FACE SPF50+ SUNSCREEN FLUID,Bondi Sands Pty Ltd,,4,butyl methoxydibenzoylmethane; homosalate; octocrylene; octyl salicylate,octocrylene 100.0mg/g; homosalate 150.0mg/g; butyl methoxydibenzoylmethane 30.0mg/g; octyl salicylate 50.0mg/g,50,False,False,https://www.tga.gov.au/resources/artg/514686,https://www.ebs.tga.gov.au/servlet/xmlmillr6?dbid=ebs/PublicHTML/pdfStore.nsf&docid=514686&agid=(PrintDetailsPublic)&actionid=1
6,chemical-only,514685,FACE SPF50+ SUNSCREEN MIST,Bondi Sands Pty Ltd,,4,butyl methoxydibenzoylmethane; homosalate; octocrylene; octyl salicylate,homosalate 105.0mg/g; octocrylene 56.0mg/g; octyl salicylate 35.0mg/g; butyl methoxydibenzoylmethane 29.96mg/g,50,False,False,https://www.tga.gov.au/resources/artg/514685,https://www.ebs.tga.gov.au/servlet/xmlmillr6?dbid=ebs/PublicHTML/pdfStore.nsf&docid=514685&agid=(PrintDetailsPublic)&actionid=1
6,chemical-only,421132,FCS Broad Spectrum SPF 50 Sunscreen 2hr Water Resistant,Nexdius Limited,,4,butyl methoxydibenzoylmethane; homosalate; octocrylene; octyl salicylate,octyl salicylate 40.0mg/g; octocrylene 70.0mg/g; homosalate 60.0mg/g; butyl methoxydibenzoylmethane 30.0mg/g,50,False,False,https://www.tga.gov.au/resources/artg/421132,https://www.ebs.tga.gov.au/servlet/xmlmillr6?dbid=ebs/PublicHTML/pdfStore.nsf&docid=421132&agid=(PrintDetailsPublic)&actionid=1
6,chemical-only,341659,Fleur De Mer Cosmeceuticals Very High Protection Sunscreen SPF 50+,Sohume Pty Ltd,,4,butyl methoxydibenzoylmethane; octocrylene; oxybenzone; phenylbenzimidazole sulfonic acid,octocrylene 70.0mg/g; phenylbenzimidazole sulfonic acid 20.0mg/g; oxybenzone 30.0mg/g; butyl methoxydibenzoylmethane 25.0mg/g,50,False,False,https://www.tga.gov.au/resources/artg/341659,https://www.ebs.tga.gov.au/servlet/xmlmillr6?dbid=ebs/PublicHTML/pdfStore.nsf&docid=341659&agid=(PrintDetailsPublic)&actionid=1
6,chemical-only,217884,Fleur De Mer Sunscreen in Foundation Cream SPF 50 Light,Sohume Pty Ltd,,4,butyl methoxydibenzoylmethane; octocrylene; octyl methoxycinnamate; oxybenzone,oxybenzone 40.0mg/g; butyl methoxydibenzoylmethane 50.0mg/g; octyl methoxycinnamate 70.0mg/g; octocrylene 60.0mg/g,50,False,False,https://www.tga.gov.au/resources/artg/217884,https://www.ebs.tga.gov.au/servlet/xmlmillr6?dbid=ebs/PublicHTML/pdfStore.nsf&docid=217884&agid=(PrintDetailsPublic)&actionid=1
6,chemical-only,217886,Fleur De Mer Sunscreen in Foundation Cream SPF 50 Medium,Sohume Pty Ltd,,4,butyl methoxydibenzoylmethane; octocrylene; octyl methoxycinnamate; oxybenzone,octocrylene 60.0mg/g; oxybenzone 40.0mg/g; octyl methoxycinnamate 70.0mg/g; butyl methoxydibenzoylmethane 50.0mg/g,50,False,False,https://www.tga.gov.au/resources/artg/217886,https://www.ebs.tga.gov.au/servlet/xmlmillr6?dbid=ebs/PublicHTML/pdfStore.nsf&docid=217886&agid=(PrintDetailsPublic)&actionid=1
6,chemical-only,217897,Fleur De Mer Sunscreen in Foundation Cream SPF 50 Soft Medium,Sohume Pty Ltd,,4,butyl methoxydibenzoylmethane; octocrylene; octyl methoxycinnamate; oxybenzone,octyl methoxycinnamate 70.0mg/g; oxybenzone 40.0mg/g; butyl methoxydibenzoylmethane 50.0mg/g; octocrylene 60.0mg/g,50,False,False,https://www.tga.gov.au/resources/artg/217897,https://www.ebs.tga.gov.au/servlet/xmlmillr6?dbid=ebs/PublicHTML/pdfStore.nsf&docid=217897&agid=(PrintDetailsPublic)&actionid=1
6,chemical-only,529128,Force360 Heatwave SPF50+ Sunscreen Lip Balm Stick,PRIVATE BRANDS PTY LTD,,5,4-methylbenzylidene camphor; butyl methoxydibenzoylmethane; homosalate; octocrylene; octyl salicylate,octyl salicylate 50.0mg/g; octocrylene 50.0mg/g; 4-methylbenzylidene camphor 40.0mg/g; butyl methoxydibenzoylmethane 40.0mg/g; homosalate 100.0mg/g,50,False,False,https://www.tga.gov.au/resources/artg/529128,https://www.ebs.tga.gov.au/servlet/xmlmillr6?dbid=ebs/PublicHTML/pdfStore.nsf&docid=529128&agid=(PrintDetailsPublic)&actionid=1
6,chemical-only,527781,Force360 Heatwave SPF50+ Sunscreen Lotion,PRIVATE BRANDS PTY LTD,,3,butyl methoxydibenzoylmethane; homosalate; octocrylene,homosalate 80.0mg/g; octocrylene 80.0mg/g; butyl methoxydibenzoylmethane 30.0mg/g,50,False,False,https://www.tga.gov.au/resources/artg/527781,https://www.ebs.tga.gov.au/servlet/xmlmillr6?dbid=ebs/PublicHTML/pdfStore.nsf&docid=527781&agid=(PrintDetailsPublic)&actionid=1
6,chemical-only,527780,Force360 Heatwave SPF50+ Sunscreen Spray,PRIVATE BRANDS PTY LTD,,4,bemotrizinol; butyl methoxydibenzoylmethane; ethylhexyl triazone; octocrylene,butyl methoxydibenzoylmethane 40.0mg/g; ethylhexyl triazone 40.0mg/g; octocrylene 80.0mg/g; bemotrizinol 10.0mg/g,50,False,False,https://www.tga.gov.au/resources/artg/527780,https://www.ebs.tga.gov.au/servlet/xmlmillr6?dbid=ebs/PublicHTML/pdfStore.nsf&docid=527780&agid=(PrintDetailsPublic)&actionid=1
6,chemical-only,427276,Gentle Daily Sunscreen SPF 50 Cream,Yolk SPF,,4,butyl methoxydibenzoylmethane; homosalate; octocrylene; octyl salicylate,homosalate 100.0mg/g; octyl salicylate 50.0mg/g; octocrylene 100.0mg/g; butyl methoxydibenzoylmethane 30.0mg/g,50,False,False,https://www.tga.gov.au/resources/artg/427276,https://www.ebs.tga.gov.au/servlet/xmlmillr6?dbid=ebs/PublicHTML/pdfStore.nsf&docid=427276&agid=(PrintDetailsPublic)&actionid=1
6,chemical-only,456540,Gentle Daily Sunscreen SPF 50 Cream Fragrance Free,Yolk SPF,,4,butyl methoxydibenzoylmethane; homosalate; octocrylene; octyl salicylate,homosalate 100.0mg/g; butyl methoxydibenzoylmethane 30.0mg/g; octyl salicylate 50.0mg/g; octocrylene 100.0mg/g,50,False,False,https://www.tga.gov.au/resources/artg/456540,https://www.ebs.tga.gov.au/servlet/xmlmillr6?dbid=ebs/PublicHTML/pdfStore.nsf&docid=456540&agid=(PrintDetailsPublic)&actionid=1
6,chemical-only,375771,Goat Sunscreen High Protection Dry Touch Sunscreen Lotion SPF 50+,DPP Pharmaceuticals Pty Ltd,,4,butyl methoxydibenzoylmethane; homosalate; octocrylene; octyl salicylate,butyl methoxydibenzoylmethane 40.0mg/g; octocrylene 80.0mg/g; octyl salicylate 50.0mg/g; homosalate 100.0mg/g,50,False,False,https://www.tga.gov.au/resources/artg/375771,https://www.ebs.tga.gov.au/servlet/xmlmillr6?dbid=ebs/PublicHTML/pdfStore.nsf&docid=375771&agid=(PrintDetailsPublic)&actionid=1
6,chemical-only,407091,Good Morning SPF50 Daily Face Sunscreen Lotion,Feel Good and Co Pty Ltd,,4,butyl methoxydibenzoylmethane; homosalate; octocrylene; octyl salicylate,butyl methoxydibenzoylmethane 35.0mg/g; octyl salicylate 50.0mg/g; octocrylene 50.0mg/g; homosalate 100.0mg/g,50,False,False,https://www.tga.gov.au/resources/artg/407091,https://www.ebs.tga.gov.au/servlet/xmlmillr6?dbid=ebs/PublicHTML/pdfStore.nsf&docid=407091&agid=(PrintDetailsPublic)&actionid=1
6,chemical-only,407092,Good Morning SPF50 Daily Face Sunscreen Lotion Fragrance Free,Feel Good and Co Pty Ltd,,4,butyl methoxydibenzoylmethane; homosalate; octocrylene; octyl salicylate,homosalate 100.0mg/g; octyl salicylate 50.0mg/g; butyl methoxydibenzoylmethane 35.0mg/g; octocrylene 50.0mg/g,50,False,False,https://www.tga.gov.au/resources/artg/407092,https://www.ebs.tga.gov.au/servlet/xmlmillr6?dbid=ebs/PublicHTML/pdfStore.nsf&docid=407092&agid=(PrintDetailsPublic)&actionid=1
6,chemical-only,449056,Guardian Everyday Sunscreen Lotion SPF50+,Ross Laboratories Aust Pty Ltd,,3,butyl methoxydibenzoylmethane; homosalate; octocrylene,homosalate 60.0mg/g; octocrylene 80.0mg/g; butyl methoxydibenzoylmethane 30.0mg/g,50,False,False,https://www.tga.gov.au/resources/artg/449056,https://www.ebs.tga.gov.au/servlet/xmlmillr6?dbid=ebs/PublicHTML/pdfStore.nsf&docid=449056&agid=(PrintDetailsPublic)&actionid=1
6,chemical-only,387192,Hawaiian Tropic Island Sport Sunscreen Lotion SPF50+,Edgewell Personal Care Australia Pty Ltd,,6,bemotrizinol; butyl methoxydibenzoylmethane; ethylhexyl triazone; homosalate; octocrylene; octyl salicylate,octocrylene 60.0mg/g; homosalate 80.0mg/g; octyl salicylate 50.0mg/g; butyl methoxydibenzoylmethane 35.0mg/g; ethylhexyl triazone 13.0mg/g; bemotrizinol 10.0mg/g,50,False,False,https://www.tga.gov.au/resources/artg/387192,https://www.ebs.tga.gov.au/servlet/xmlmillr6?dbid=ebs/PublicHTML/pdfStore.nsf&docid=387192&agid=(PrintDetailsPublic)&actionid=1
6,chemical-only,443823,Hawaiian Tropic Silk Hydration Face Fluid Sunscreen Lotion SPF 50+,Edgewell Personal Care Australia Pty Ltd,,6,bemotrizinol; butyl methoxydibenzoylmethane; ethylhexyl triazone; methylene bis-benzotriazolyl tetramethylbutylphenol; octocrylene; octyl salicylate,butyl methoxydibenzoylmethane 50.0mg/g; ethylhexyl triazone 40.0mg/g; octocrylene 80.0mg/g; bemotrizinol 10.0mg/g; methylene bis-benzotriazolyl tetramethylbutylphenol 20.0mg/g; octyl salicylate 50.0mg/g,50,False,False,https://www.tga.gov.au/resources/artg/443823,https://www.ebs.tga.gov.au/servlet/xmlmillr6?dbid=ebs/PublicHTML/pdfStore.nsf&docid=443823&agid=(PrintDetailsPublic)&actionid=1
